회원번호,회원상태,성별,나이,등록카드,결혼,구독여부,주소지,세부주소지,총구매액,가루,건강일반,건어물,견과,과실주,과일,과일채소,과자,기름/식초,김장채소,김치,꿀,냉동수산,닭/오리,돼지,두부/유부,떡,말린나물/건재,멥쌀,밀가공,밑반찬,버섯,보리/혼합곡,빵,뿌리채소,생물수산,생활용품,섬유,세제/세안,소,소금,소스/기타양념,손질한채소,수산가공,식기/편백,식사대용,쌈채소류,알,양념채소,어묵/묵,열매채소,유색미/발아미,유제품,육가공,음료,잎/줄기채소,장,잼/병조림/기타,전통주,절임/장아찌,중량(정육),즉석조리,차,찹쌀,콩/화본/깨,콩나물,해조,홍삼/녹용,화장품
1085856512,정상회원,여,36,국민은행,기혼,FALSE,대전광역시,동구,580353,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,1,0,1,3,0,0,0,0,0,0,2,0,2,0,0,1,1,2,0,1,0,0,1,1,4,3,0,0,3,0,0,2,0,1,1,3,0,0
1085908480,정상회원,여,31,롯데카드,0,FALSE,충청북도,증평군,176607,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1086095936,정상회원,여,28,롯데카드,0,FALSE,경상북도,경주시,125870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1086127488,정상회원,여,33,우리은행,기혼,FALSE,전라남도,목포시,1308875,4,1,5,1,0,0,0,5,1,0,0,0,3,1,2,12,1,0,3,5,11,2,3,2,1,0,3,0,3,1,0,3,0,1,0,3,1,15,4,4,1,1,2,7,4,7,0,2,0,0,5,0,0,0,1,3,5,0,2
1086220288,정상회원,여,35,연결앱결제,기혼,TRUE,서울특별시,서초구,5169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086275968,정상회원,여,28,국민은행,기혼,0,경상남도,밀양시,664395,5,2,1,0,0,0,0,8,1,0,0,0,0,0,0,4,0,0,0,1,2,0,0,5,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,2,0,9,0,0,0,0,0,0,3,1,0,0,1,2,0,8
1086296384,정상회원,여,53,기업은행,기혼,FALSE,서울특별시,관악구,177849,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086478272,정상회원,여,54,신한은행,기혼,FALSE,인천광역시,남동구,1789830,3,0,9,2,0,0,0,1,0,0,0,0,4,1,10,9,4,6,7,1,20,3,0,0,8,0,0,0,0,2,0,3,0,1,0,1,3,0,7,2,19,0,2,7,6,14,15,0,0,1,0,0,0,2,5,1,5,0,0
1086680576,정상회원,여,38,국민카드,0,FALSE,서울특별시,영등포구,153631,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,1,0,0,1,1,1,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1086693568,정상회원,여,35,신한카드,기혼,FALSE,경상남도,거제시,53795,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1087244800,정상회원,여,28,기업은행,미혼,FALSE,경기도,수원시,1149511,1,1,2,0,0,0,1,1,2,0,0,0,2,0,4,6,0,0,0,2,5,1,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,3,2,1,5,0,4,1,11,5,1,0,0,1,0,2,0,1,0,0,1,0,0
1087500928,정상회원,남,36,국민은행,기혼,FALSE,전라북도,전주시,744609,1,1,0,1,0,1,1,7,1,0,0,0,0,0,1,4,5,0,1,2,0,1,1,1,0,1,1,0,6,1,0,0,0,0,0,0,0,1,2,1,4,0,7,1,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0
1087539904,정상회원,여,62,농협중앙회,기혼,FALSE,경상북도,상주시,421897,1,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1087959360,정상회원,여,43,신한은행,기혼,FALSE,경기도,안산시,80788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1087979776,정상회원,여,33,국민은행,0,FALSE,대구광역시,중구,29004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1088018752,정상회원,여,35,롯데카드,미혼,FALSE,경기도,안양시,755141,4,0,3,2,0,0,0,0,0,0,0,0,6,0,3,9,0,0,0,0,0,2,0,7,0,1,0,0,0,0,0,0,0,8,0,1,1,18,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0
1088152384,정상회원,여,31,연결앱결제,기혼,0,전라남도,구례군,345552,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,4,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,1,2,0,5,1,0,0,0,0,0,0,0,0,1,1,0,2
1088286016,정상회원,여,31,신한은행,기혼,FALSE,경상남도,진주시,215661,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
1088373248,정상회원,여,26,국민은행,0,0,경상북도,칠곡군,24122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088690624,정상회원,여,30,농협중앙회,0,0,경기도,동두천시,96776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1088874368,정상회원,남,40,신한은행,0,FALSE,전라북도,군산시,45755,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0
1088902208,정상회원,여,52,농협중앙회,기혼,0,대전광역시,서구,222358,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1088904064,정상회원,여,35,롯데카드,0,FALSE,경기도,수원시,4740551,11,2,5,0,0,6,10,3,0,0,0,0,7,14,3,19,12,2,10,11,3,11,0,1,25,6,1,0,3,25,1,13,2,1,1,3,6,21,31,5,17,0,21,4,6,30,1,1,1,1,0,0,5,4,0,6,2,0,0
1089189888,정상회원,여,65,국민은행,기혼,0,충청남도,아산시,209150,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1089199168,정상회원,여,44,롯데카드,기혼,FALSE,인천광역시,남동구,34459,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089214016,정상회원,여,36,농협중앙회,0,FALSE,경기도,시흥시,349954,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1089241856,정상회원,여,30,대구은행,기혼,FALSE,경기도,남양주시,111609,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0
1089251136,정상회원,여,27,우체국,0,TRUE,경상남도,통영시,214793,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,9,0,0,1,1,0,0,0,0,0,1,0,0,0
1089254848,정상회원,여,46,우리은행,기혼,FALSE,경상북도,구미시,918790,2,1,1,0,0,0,0,4,1,0,0,0,0,3,7,8,1,3,0,5,0,0,4,3,0,0,0,0,1,1,1,0,0,0,0,0,0,8,0,1,0,0,6,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,4
1089353216,정상회원,여,29,농협중앙회,미혼,0,서울특별시,강남구,125872,0,0,1,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1089369920,정상회원,여,27,새마을금고,0,TRUE,충청남도,예산군,33886,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089819072,정상회원,여,32,연결앱결제,기혼,TRUE,경기도,가평군,41064,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090030656,정상회원,여,42,신한은행,0,FALSE,경기도,용인시,96104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0
1090117888,정상회원,여,25,국민은행,기혼,0,부산광역시,남구,151334,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1090266368,정상회원,여,44,현대카드,기혼,FALSE,충청남도,서산시,19527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090457536,정상회원,여,57,연결앱결제,기혼,TRUE,경상남도,창원시,2740858,7,0,14,0,0,11,9,9,5,0,1,0,6,3,14,29,9,7,4,1,7,4,2,0,7,2,0,0,0,5,0,1,0,3,0,4,1,8,11,3,18,0,8,2,3,13,0,2,0,4,0,0,0,1,6,3,10,0,0
1090509504,정상회원,여,40,농협중앙회,0,FALSE,경상남도,거제시,21825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1090537344,정상회원,여,38,신한은행,0,FALSE,대전광역시,유성구,64419,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090633856,탈퇴,남,33,우리은행,기혼,TRUE,대구광역시,달서구,4812204,0,0,1,1,0,7,18,9,2,0,1,0,3,2,4,5,14,0,2,3,1,2,0,6,12,6,3,0,1,19,0,2,0,2,0,0,7,9,9,0,31,0,12,0,23,45,0,0,2,0,0,1,0,1,2,5,1,1,4
1090858432,정상회원,여,37,연결앱결제,기혼,FALSE,서울특별시,노원구,332699,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,2,2,0,0,2,0,2,0,0,0,0,2,0,0,0,3,0,2,0,0
1090921536,정상회원,여,47,연결앱결제,0,FALSE,충청남도,아산시,4020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090960512,정상회원,여,51,삼성카드,기혼,FALSE,대전광역시,서구,366946,3,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,1,1,1,1,0,0,2,0,0,0
1091580416,정상회원,여,62,롯데카드,기혼,TRUE,광주광역시,동구,29482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091777152,정상회원,여,27,삼성카드,0,FALSE,부산광역시,금정구,423946,3,0,0,2,0,1,1,4,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,1,0,1,0,3,1,0,0,3,2,0,0,0,0,3,2,0,0,2,0,0,1,0,0,1,1,0,0
1092191040,정상회원,여,61,롯데카드,기혼,FALSE,대구광역시,수성구,841671,3,0,0,0,0,5,5,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,4,2,2,0,18,0,0,0,17,33,0,0,0,0,0,0,0,0,0,1,3,0,0
1092582656,정상회원,여,48,신한은행,기혼,0,부산광역시,서구,723167,0,1,1,0,0,0,2,0,0,0,1,0,1,0,5,1,0,0,1,0,3,0,0,0,1,0,4,0,0,3,0,0,0,1,1,0,1,2,4,0,1,0,1,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0
1092616064,정상회원,여,23,신한은행,기혼,FALSE,경상북도,경산시,64899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1092747840,정상회원,여,40,롯데카드,기혼,FALSE,제주특별자치도,제주시,4015013,5,4,2,1,0,23,19,12,5,0,5,0,5,1,5,28,0,3,3,4,4,2,4,14,0,4,0,0,1,0,0,1,0,5,0,5,4,10,9,7,20,0,33,4,13,27,5,1,1,0,0,0,1,0,2,4,2,0,0
1092883328,정상회원,여,55,BC카드,0,FALSE,서울특별시,양천구,341340,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,6,1,1,2,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1093024384,정상회원,여,51,국민은행,기혼,FALSE,서울특별시,영등포구,31014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093089344,정상회원,여,53,농협중앙회,0,FALSE,대구광역시,동구,216291,0,0,1,1,0,0,0,6,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093276800,정상회원,여,33,롯데카드,기혼,TRUE,경상남도,김해시,8327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093557056,정상회원,남,51,국민은행,기혼,FALSE,전라남도,순천시,10338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093703680,정상회원,여,31,새마을금고,기혼,0,강원도,양구군,105389,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1093757504,정상회원,여,49,롯데카드,0,FALSE,경기도,포천시,73323,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1094013632,정상회원,여,31,우리은행,기혼,0,경상남도,거제시,207905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094425664,정상회원,여,28,신한카드,기혼,FALSE,인천광역시,미추홀구,79257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1094472064,정상회원,여,36,롯데카드,기혼,TRUE,경기도,평택시,216138,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,4,0,0,1,0,9,0,0,0,1,0,0,0,0,0,5,2,0,0
1094546304,정상회원,남,28,현대카드,0,FALSE,서울특별시,강남구,181448,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,6,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0
1094655808,정상회원,여,32,광주은행,0,FALSE,울산광역시,북구,13305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094793152,정상회원,여,34,우리은행,0,FALSE,경기도,남양주시,260457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,3
1094804288,정상회원,여,33,롯데카드,0,FALSE,경상북도,경산시,1667005,3,0,5,1,0,0,0,14,0,0,0,0,16,0,1,21,12,0,1,6,3,20,2,2,0,0,0,0,0,1,0,7,2,0,0,1,0,12,7,0,4,0,12,7,16,6,0,0,0,0,6,1,0,0,0,6,2,0,0
1094980608,정상회원,여,37,국민은행,기혼,FALSE,인천광역시,서구,17038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095014016,정상회원,여,31,우리은행,기혼,TRUE,경기도,의정부시,28907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095223744,정상회원,여,37,국민카드,0,0,전라남도,순천시,105102,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1095400064,정상회원,여,34,연결앱결제,기혼,0,경기도,부천시,243973,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095437184,정상회원,여,56,우리은행,0,FALSE,전라북도,전주시,58389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095498432,정상회원,여,54,우체국,기혼,FALSE,경기도,수원시,41926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095650624,정상회원,여,27,롯데카드,0,TRUE,부산광역시,북구,30631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1095769408,정상회원,여,31,광주은행,0,FALSE,제주특별자치도,제주시,125968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1095884480,정상회원,여,26,농협중앙회,기혼,FALSE,충청북도,보은군,16081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095919744,정상회원,여,38,국민카드,기혼,0,경기도,수원시,104336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1095977280,정상회원,여,43,농협중앙회,기혼,0,경기도,안양시,3541703,0,0,1,0,0,18,11,7,2,0,0,4,3,0,5,8,0,0,3,0,0,5,0,0,2,2,3,0,0,12,0,5,0,0,0,0,8,14,2,0,8,0,26,0,1,19,1,0,1,0,0,0,0,1,0,1,0,0,0
1096079360,정상회원,여,47,신한은행,0,FALSE,경기도,고양시,44319,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1096129472,정상회원,여,51,연결앱결제,0,FALSE,전라북도,군산시,1199094,0,0,1,0,0,2,0,0,1,0,0,0,1,2,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,5,0,0,0,0,1,5,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0
1096153600,정상회원,여,68,연결앱결제,0,TRUE,전라남도,여수시,655111,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,3,0,0,0,7,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1096524800,정상회원,남,43,BC카드,0,FALSE,강원도,강릉시,80214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096727104,정상회원,여,31,신한은행,0,FALSE,충청북도,제천시,6030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096920128,정상회원,여,32,롯데카드,기혼,FALSE,대전광역시,서구,363165,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,5,4,0,4,0,1,0,1,3,1,0,0,0,0,7,0,0,0,0,0,0,1
1097150272,정상회원,여,44,연결앱결제,0,FALSE,경기도,가평군,571064,0,0,1,0,0,0,0,0,1,0,0,0,13,2,0,7,1,0,1,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,1,0,0,0,0,2,1,0,0,0,0,1,0,8,0,0,0,0,0
1097308032,정상회원,여,32,광주은행,미혼,TRUE,인천광역시,서구,13497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097582720,정상회원,여,31,롯데카드,0,FALSE,경상북도,영주시,6701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097616128,정상회원,여,41,우리은행,0,FALSE,서울특별시,도봉구,42117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097694080,정상회원,여,40,국민은행,기혼,TRUE,울산광역시,울주군,1130521,3,0,3,0,0,2,3,0,6,0,0,0,13,3,1,36,0,1,1,3,6,8,1,0,2,0,0,0,0,0,1,1,0,0,0,0,1,6,0,0,3,0,0,0,2,9,1,0,0,0,0,1,0,0,3,3,4,0,0
1098020736,정상회원,여,36,연결앱결제,기혼,FALSE,경기도,용인시,273090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1098035584,정상회원,여,32,신한은행,0,FALSE,대구광역시,동구,7179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
